,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
12236,ESS8e02_1,8,2.1,EE,1.0,2000,0.0,Yes,"ISCED 1, completed primary education","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,5,6,5,19.0,1.0,7.5,7.5,2.0,2.0,0.0,1.0,0.0,5.333333333333333,4.333333333333333,-6.5,5.0,8.0,1,Eastern Europe,-1,0,1
12237,ESS8e02_1,8,2.1,EE,1.0,1947,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,72.0,5.0,1.0,1.0,-1.0,-2.0,-1.0,-1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-6.0,1.0,0,Eastern Europe,1,1,0
12238,ESS8e02_1,8,2.1,EE,0.0,1967,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,6,7,5,52.0,8.0,7.5,5.0,1.0,-1.0,1.0,1.0,0.0,6.666666666666667,1.6666666666666667,1.25,2.0,6.0,1,Eastern Europe,1,1,0
12240,ESS8e02_1,8,2.1,EE,1.0,1951,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,8,7,6,68.0,8.0,4.75,7.5,2.0,2.0,2.0,1.0,1.0,6.583333333333333,1.8333333333333333,1.375,8.0,6.0,1,Eastern Europe,1,1,0
12241,ESS8e02_1,8,2.1,EE,0.0,1963,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,4,5,4,56.0,1.0,5.0,2.5,1.0,-1.0,-1.0,0.0,-1.0,2.8333333333333335,2.6666666666666665,-2.75,-2.0,4.0,0,Eastern Europe,-1,0,1
12242,ESS8e02_1,8,2.1,EE,0.0,1966,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,5,7,4,53.0,5.0,3.0,3.5,1.0,-1.0,0.0,1.0,-1.0,3.75,1.1666666666666667,1.5,0.0,3.0,0,Eastern Europe,1,1,0
12244,ESS8e02_1,8,2.1,EE,1.0,1983,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,4,3,36.0,2.0,4.75,4.75,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.5,-2.25,-5.0,5.0,0,Eastern Europe,-1,0,1
12245,ESS8e02_1,8,2.1,EE,0.0,1991,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow a few,4,Cultural life undermined,4,28.0,5.0,4.75,4.75,2.0,-1.0,-1.0,-1.0,-1.0,4.833333333333333,0.16666666666666666,0.25,-2.0,5.0,0,Eastern Europe,1,1,0
12248,ESS8e02_1,8,2.1,EE,1.0,1935,0.0,Yes,"ISCED 6, doctoral degree","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,2,1,84.0,8.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,3.3333333333333335,4.666666666666667,7.0,-7.0,1.0,0,Eastern Europe,1,1,0
12249,ESS8e02_1,8,2.1,EE,1.0,2000,0.0,Yes,"ISCED 1, completed primary education","General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow none,5,Cultural life undermined,5,19.0,1.0,4.75,7.5,2.0,-2.0,0.0,-1.0,0.0,4.416666666666667,4.333333333333333,-5.125,-1.0,6.0,0,Eastern Europe,-1,0,1
12253,ESS8e02_1,8,2.1,EE,1.0,1936,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow none,5,2,2,83.0,8.0,1.0,1.0,2.0,-2.0,0.0,-2.0,-2.0,3.1666666666666665,4.333333333333333,6.5,-4.0,1.0,0,Eastern Europe,1,1,0
12255,ESS8e02_1,8,2.1,EE,0.0,1994,0.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow a few,Allow none,4,6,6,25.0,7.0,7.5,7.5,-1.0,-2.0,-1.0,1.0,1.0,7.333333333333333,0.3333333333333333,-0.5,-2.0,8.0,0,Eastern Europe,-1,0,1
12256,ESS8e02_1,8,2.1,EE,1.0,1974,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow a few,9,9,5,45.0,8.0,6.5,7.5,2.0,-1.0,2.0,2.0,0.0,7.166666666666667,0.6666666666666666,0.5,5.0,7.0,1,Eastern Europe,1,1,0
12257,ESS8e02_1,8,2.1,EE,1.0,1979,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,9,40.0,5.0,7.5,7.5,2.0,2.0,1.0,1.0,2.0,6.583333333333333,1.8333333333333333,-2.75,8.0,8.0,1,Eastern Europe,-1,0,1
12259,ESS8e02_1,8,2.1,EE,0.0,1965,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow none,2,3,3,54.0,5.0,2.5,2.5,2.0,-2.0,-2.0,-1.0,-1.0,3.3333333333333335,1.6666666666666667,2.5,-4.0,2.0,0,Eastern Europe,1,1,0
12261,ESS8e02_1,8,2.1,EE,1.0,1984,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,4,3,2,35.0,2.0,3.5,5.0,1.0,-1.0,-1.0,-1.0,-2.0,3.6666666666666665,1.6666666666666667,-1.75,-4.0,4.0,0,Eastern Europe,-1,0,1
12262,ESS8e02_1,8,2.1,EE,1.0,1933,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,3,2,2,86.0,5.0,1.0,1.0,-1.0,1.0,-1.0,-2.0,-2.0,2.25,2.5,3.75,-5.0,1.0,0,Eastern Europe,1,1,0
12263,ESS8e02_1,8,2.1,EE,0.0,1944,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,6,7,5,75.0,8.0,7.5,4.75,1.0,-1.0,1.0,1.0,0.0,6.583333333333333,1.8333333333333333,1.375,2.0,6.0,1,Eastern Europe,1,1,0
12265,ESS8e02_1,8,2.1,EE,0.0,1944,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,3,75.0,5.0,2.5,4.75,1.0,-1.0,0.0,0.0,-1.0,4.0,1.5,1.125,-1.0,4.0,0,Eastern Europe,1,1,0
12266,ESS8e02_1,8,2.1,EE,0.0,1970,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow none,Allow none,4,6,4,49.0,8.0,7.5,4.75,-2.0,-2.0,-1.0,1.0,-1.0,6.583333333333333,1.8333333333333333,1.375,-5.0,6.0,0,Eastern Europe,1,1,0
12267,ESS8e02_1,8,2.1,EE,1.0,1942,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,5,5,6,77.0,5.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,2.25,2.5,3.75,1.0,1.0,1,Eastern Europe,1,1,0
12268,ESS8e02_1,8,2.1,EE,1.0,1977,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow none,5,6,5,42.0,6.0,7.5,7.5,2.0,-2.0,0.0,1.0,0.0,7.166666666666667,0.6666666666666666,-1.0,1.0,8.0,1,Eastern Europe,-1,0,1
12269,ESS8e02_1,8,2.1,EE,0.0,1985,0.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,4,9,5,34.0,7.0,6.5,7.5,1.0,-1.0,-1.0,2.0,0.0,7.0,0.6666666666666666,0.0,1.0,7.0,1,Eastern Europe,0,0,0
12270,ESS8e02_1,8,2.1,EE,0.0,1962,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,5,4,6,57.0,5.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,2.25,2.5,3.75,0.0,1.0,0,Eastern Europe,1,1,0
12272,ESS8e02_1,8,2.1,EE,0.0,1935,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow none,5,5,5,84.0,8.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,3.1666666666666665,4.333333333333333,6.5,0.0,1.0,0,Eastern Europe,1,1,0
12274,ESS8e02_1,8,2.1,EE,1.0,1953,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow none,8,9,5,66.0,5.0,1.0,5.0,1.0,-2.0,2.0,2.0,0.0,3.5833333333333335,2.6666666666666665,1.75,3.0,3.0,1,Eastern Europe,1,1,0
12275,ESS8e02_1,8,2.1,EE,1.0,1971,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow none,2,2,1,48.0,2.0,2.5,2.5,1.0,-2.0,-2.0,-2.0,-2.0,2.5,0.0,0.0,-7.0,2.0,0,Eastern Europe,0,0,0
12276,ESS8e02_1,8,2.1,EE,1.0,1944,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,7,8,7,75.0,4.0,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,1.8333333333333333,1.6666666666666667,2.5,4.0,1.0,1,Eastern Europe,1,1,0
12277,ESS8e02_1,8,2.1,EE,1.0,1956,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow some,4,5,4,63.0,8.0,1.0,4.75,1.0,1.0,-1.0,0.0,-1.0,4.416666666666667,4.333333333333333,4.625,0.0,3.0,0,Eastern Europe,1,1,0
12278,ESS8e02_1,8,2.1,EE,0.0,1971,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,3,5,5,48.0,5.0,2.5,5.0,1.0,-1.0,-1.0,0.0,0.0,4.166666666666667,1.6666666666666667,1.25,-1.0,4.0,0,Eastern Europe,1,1,0
12279,ESS8e02_1,8,2.1,EE,1.0,1943,0.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow none,1,Cultural life undermined,3,76.0,3.0,1.0,1.0,-1.0,-2.0,-2.0,-1.0,-1.0,1.6666666666666667,1.3333333333333333,2.0,-7.0,1.0,0,Eastern Europe,1,1,0
12281,ESS8e02_1,8,2.1,EE,1.0,1939,0.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,1,5,1,80.0,3.0,1.0,1.0,1.0,-1.0,-2.0,0.0,-2.0,1.6666666666666667,1.3333333333333333,2.0,-4.0,1.0,0,Eastern Europe,1,1,0
12283,ESS8e02_1,8,2.1,EE,0.0,2001,0.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow some,Allow a few,5,7,5,18.0,1.0,5.0,5.0,1.0,-1.0,0.0,1.0,0.0,3.6666666666666665,2.6666666666666665,-4.0,1.0,5.0,1,Eastern Europe,-1,0,1
12285,ESS8e02_1,8,2.1,EE,1.0,1995,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow a few,Bad for the economy,Cultural life undermined,2,24.0,5.0,2.5,2.5,2.0,-1.0,-1.0,-1.0,-2.0,3.3333333333333335,1.6666666666666667,2.5,-3.0,2.0,0,Eastern Europe,1,1,0
12286,ESS8e02_1,8,2.1,EE,1.0,1971,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,3,48.0,5.0,4.75,5.0,1.0,-1.0,0.0,0.0,-1.0,4.916666666666667,0.16666666666666666,0.125,-1.0,5.0,0,Eastern Europe,1,1,0
12287,ESS8e02_1,8,2.1,EE,0.0,1948,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow none,1,1,1,71.0,2.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.5,1.0,1.5,-7.0,1.0,0,Eastern Europe,1,1,0
12289,ESS8e02_1,8,2.1,EE,0.0,1977,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,9,8,6,42.0,6.0,7.5,4.75,2.0,2.0,2.0,2.0,1.0,6.25,1.8333333333333333,0.375,9.0,6.0,1,Eastern Europe,1,1,0
12290,ESS8e02_1,8,2.1,EE,0.0,1959,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,7,Cultural life enriched,2,60.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,-2.0,4.916666666666667,0.16666666666666666,-0.25,2.0,5.0,1,Eastern Europe,-1,0,1
12291,ESS8e02_1,8,2.1,EE,1.0,1954,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 2C < 2 years, no access ISCED 3",Allow some,Allow many to come and live here,5,6,5,65.0,8.0,2.5,2.0,1.0,2.0,0.0,1.0,0.0,4.0,3.6666666666666665,5.25,4.0,2.0,1,Eastern Europe,1,1,0
12292,ESS8e02_1,8,2.1,EE,1.0,1988,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow a few,5,5,3,31.0,8.0,7.5,6.5,1.0,-1.0,0.0,0.0,-1.0,7.166666666666667,0.6666666666666666,0.5,-1.0,7.0,0,Eastern Europe,1,1,0
12293,ESS8e02_1,8,2.1,EE,1.0,1951,0.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow none,5,2,2,68.0,3.0,2.5,2.5,-1.0,-2.0,0.0,-2.0,-2.0,2.6666666666666665,0.3333333333333333,0.5,-7.0,2.0,0,Eastern Europe,1,1,0
12294,ESS8e02_1,8,2.1,EE,0.0,1964,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,9,7,55.0,8.0,5.0,4.75,1.0,-1.0,0.0,2.0,1.0,5.75,1.8333333333333333,2.625,3.0,5.0,1,Eastern Europe,1,1,0
12296,ESS8e02_1,8,2.1,EE,1.0,1941,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,6,3,2,78.0,8.0,7.5,4.75,-1.0,-2.0,1.0,-1.0,-2.0,6.583333333333333,1.8333333333333333,1.375,-5.0,6.0,0,Eastern Europe,1,1,0
12297,ESS8e02_1,8,2.1,EE,1.0,1991,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,5,4,4,28.0,5.0,2.5,4.75,-1.0,-1.0,0.0,-1.0,-1.0,4.0,1.5,1.125,-4.0,4.0,0,Eastern Europe,1,1,0
12298,ESS8e02_1,8,2.1,EE,1.0,1981,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow a few,Bad for the economy,Cultural life undermined,Worse place to live,38.0,5.0,5.0,4.75,2.0,-1.0,-1.0,-1.0,-1.0,4.833333333333333,0.16666666666666666,-0.125,-2.0,5.0,0,Eastern Europe,-1,0,1
12299,ESS8e02_1,8,2.1,EE,0.0,1941,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,5,4,2,78.0,5.0,4.75,2.5,1.0,-1.0,0.0,-1.0,-2.0,4.0,1.5,1.125,-3.0,4.0,0,Eastern Europe,1,1,0
12300,ESS8e02_1,8,2.1,EE,1.0,1966,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,6,3,4,53.0,8.0,3.0,4.75,1.0,-1.0,1.0,-1.0,-1.0,5.083333333333333,3.0,3.625,-1.0,4.0,0,Eastern Europe,1,1,0
12301,ESS8e02_1,8,2.1,EE,1.0,1959,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,2,5,60.0,5.0,1.0,5.0,1.0,-1.0,0.0,-2.0,0.0,3.6666666666666665,2.6666666666666665,2.0,-2.0,3.0,0,Eastern Europe,1,1,0
12302,ESS8e02_1,8,2.1,EE,0.0,1991,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow a few,Allow a few,4,5,4,28.0,5.0,4.75,6.0,-1.0,-1.0,-1.0,0.0,-1.0,5.166666666666667,0.8333333333333334,-0.625,-4.0,5.0,0,Eastern Europe,-1,0,1
12303,ESS8e02_1,8,2.1,EE,0.0,1945,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,Don't know,5,3,74.0,8.0,3.0,2.5,1.0,1.0,0.0,0.0,-1.0,4.333333333333333,3.3333333333333335,4.75,1.0,3.0,1,Eastern Europe,1,1,0
12305,ESS8e02_1,8,2.1,EE,1.0,1947,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,7,5,4,72.0,8.0,5.0,2.5,1.0,-1.0,1.0,0.0,-1.0,5.0,3.3333333333333335,3.75,0.0,4.0,0,Eastern Europe,1,1,0
12308,ESS8e02_1,8,2.1,EE,0.0,1961,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow none,4,2,1,58.0,5.0,4.75,3.0,-1.0,-2.0,-1.0,-2.0,-2.0,4.166666666666667,1.1666666666666667,0.875,-8.0,4.0,0,Eastern Europe,1,1,0
12310,ESS8e02_1,8,2.1,EE,1.0,1987,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,6,6,8,32.0,6.0,6.0,4.75,1.0,1.0,1.0,1.0,2.0,5.75,1.1666666666666667,1.125,6.0,5.0,1,Eastern Europe,1,1,0
12312,ESS8e02_1,8,2.1,EE,0.0,1953,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,7,6,6,66.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.25,2.5,3.75,7.0,1.0,1,Eastern Europe,1,1,0
12313,ESS8e02_1,8,2.1,EE,0.0,1958,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,3,5,61.0,8.0,5.0,4.75,1.0,-1.0,0.0,-1.0,0.0,5.75,1.8333333333333333,2.625,-1.0,5.0,0,Eastern Europe,1,1,0
12314,ESS8e02_1,8,2.1,EE,1.0,1965,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,9,8,7,54.0,2.0,2.5,2.5,-1.0,-1.0,2.0,2.0,1.0,2.5,0.0,0.0,3.0,2.0,1,Eastern Europe,0,0,0
12315,ESS8e02_1,8,2.1,EE,1.0,1956,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow none,5,5,2,63.0,5.0,2.5,2.5,-1.0,-2.0,0.0,0.0,-2.0,3.25,1.5,2.25,-5.0,2.0,0,Eastern Europe,1,1,0
12316,ESS8e02_1,8,2.1,EE,1.0,1950,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,5,5,5,69.0,8.0,5.0,6.5,1.0,1.0,0.0,0.0,0.0,6.333333333333333,1.6666666666666667,1.75,2.0,6.0,1,Eastern Europe,1,1,0
12319,ESS8e02_1,8,2.1,EE,0.0,1959,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,7,8,8,60.0,5.0,4.75,4.75,2.0,2.0,1.0,2.0,2.0,4.75,0.0,0.0,9.0,5.0,1,Eastern Europe,0,0,0
12320,ESS8e02_1,8,2.1,EE,1.0,1955,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,1,1,1,64.0,5.0,2.5,2.5,-1.0,-1.0,-2.0,-2.0,-2.0,3.3333333333333335,1.6666666666666667,2.5,-8.0,2.0,0,Eastern Europe,1,1,0
12321,ESS8e02_1,8,2.1,EE,0.0,1984,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,2,1,1,35.0,5.0,4.75,4.75,1.0,-1.0,-2.0,-2.0,-2.0,4.75,0.0,0.0,-6.0,5.0,0,Eastern Europe,0,0,0
12322,ESS8e02_1,8,2.1,EE,0.0,1997,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow none,Allow none,Bad for the economy,2,1,22.0,2.0,5.0,5.0,-2.0,-2.0,-1.0,-2.0,-2.0,4.166666666666667,1.6666666666666667,-2.5,-9.0,5.0,0,Eastern Europe,-1,0,1
12326,ESS8e02_1,8,2.1,EE,1.0,1995,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,9,7,7,24.0,5.0,7.5,4.75,2.0,2.0,2.0,1.0,1.0,5.666666666666667,1.8333333333333333,-1.375,8.0,6.0,1,Eastern Europe,-1,0,1
12327,ESS8e02_1,8,2.1,EE,0.0,1946,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,3,4,73.0,5.0,2.5,2.5,1.0,1.0,0.0,-1.0,-1.0,3.3333333333333335,1.6666666666666667,2.5,0.0,2.0,0,Eastern Europe,1,1,0
12329,ESS8e02_1,8,2.1,EE,0.0,1986,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow a few,5,5,5,33.0,5.0,2.5,4.75,2.0,-1.0,0.0,0.0,0.0,4.0,1.5,1.125,1.0,4.0,1,Eastern Europe,1,1,0
